URL|BBQ grill & tables - IKEA
15|https://www.ikea.com/ca/en/p/lurvig-cushion-white-black-50463234/
16|https://www.ikea.com/ca/en/p/lurvig-reflective-harness-black-50360698/
17|https://www.ikea.com/ca/en/p/lurvig-blanket-black-triangle-70463214/
18|https://www.ikea.com/ca/en/p/lurvig-cat-house-igloo-light-gray-pink-70467599/
19|https://www.ikea.com/ca/en/p/lurvig-bowl-white-60375265/
20|https://www.ikea.com/ca/en/p/lurvig-pet-travel-bag-black-gray-60465336/
21|https://www.ikea.com/ca/en/p/lurvig-blanket-white-black-50463205/
22|https://www.ikea.com/ca/en/p/lurvig-bowl-black-10375263/
23|https://www.ikea.com/ca/en/p/lurvig-brush-black-00456815/
24|https://www.ikea.com/ca/en/p/lurvig-retractable-leash-black-20359842/

URL|Bookcases & Shelves - IKEA
1|https://www.ikea.com/ca/en/p/kallax-shelf-unit-white-80275887/
2|https://www.ikea.com/ca/en/p/kallax-shelf-unit-with-4-inserts-black-brown-s29278304/
3|https://www.ikea.com/ca/en/p/kallax-shelf-unit-with-doors-white-s99017186/
4|https://www.ikea.com/ca/en/p/kallax-desk-combination-white-stained-oak-effect-white-s19222299/
5|https://www.ikea.com/ca/en/p/bror-shelving-unit-white-s89303956/
6|https://www.ikea.com/ca/en/p/kallax-shelf-unit-white-20275814/
7|https://www.ikea.com/ca/en/p/laiva-bookcase-black-brown-40178591/
8|https://www.ikea.com/ca/en/p/billy-bookcase-white-00263850/
9|https://www.ikea.com/ca/en/p/billy-bookcase-white-50263838/
10|https://www.ikea.com/ca/en/p/lack-wall-shelf-unit-white-stained-oak-effect-60430592/
11|https://www.ikea.com/ca/en/p/hyllis-shelf-unit-indoor-outdoor-30428326/
12|https://www.ikea.com/ca/en/p/jonaxel-shelf-unit-white-30419973/
13|https://www.ikea.com/ca/en/p/brimnes-bookcase-white-90301225/
14|https://www.ikea.com/ca/en/p/kallax-shelf-unit-black-brown-20409936/
15|https://www.ikea.com/ca/en/p/billy-bookcase-white-30263844/
16|https://www.ikea.com/ca/en/p/billy-bookcase-with-glass-doors-dark-blue-20323805/
17|https://www.ikea.com/ca/en/p/vittsjoe-shelf-unit-black-brown-glass-50214678/
18|https://www.ikea.com/ca/en/p/hejne-shelf-unit-softwood-s39031411/
19|https://www.ikea.com/ca/en/p/jonaxel-shelf-unit-white-50419972/
20|https://www.ikea.com/ca/en/p/lack-wall-shelf-white-90282180/
21|https://www.ikea.com/ca/en/p/billy-oxberg-bookcase-with-doors-white-s29281066/
22|https://www.ikea.com/ca/en/p/billy-bookcase-white-80263832/
23|https://www.ikea.com/ca/en/p/gersby-bookcase-white-70261131/
24|https://www.ikea.com/ca/en/p/kallax-shelf-unit-black-brown-40275846/

URL|Mirrors - Wall, Round, Floor & Table Mirrors - IKEA
1|https://www.ikea.com/ca/en/p/lindbyn-mirror-black-50458614/
2|https://www.ikea.com/ca/en/p/lassbyn-mirror-gold-colour-90471029/
3|https://www.ikea.com/ca/en/p/laerbro-mirror-80471020/
4|https://www.ikea.com/ca/en/p/folkja-mirror-10455066/
5|https://www.ikea.com/ca/en/p/lassbyn-table-mirror-dark-gray-20459097/
6|https://www.ikea.com/ca/en/p/hemnes-mirror-white-10374503/
7|https://www.ikea.com/ca/en/p/nissedal-mirror-black-70320319/
8|https://www.ikea.com/ca/en/p/knapper-standing-mirror-white-00396242/
9|https://www.ikea.com/ca/en/p/hovet-mirror-aluminum-50038213/
10|https://www.ikea.com/ca/en/p/ikornnes-standing-mirror-ash-30298396/
11|https://www.ikea.com/ca/en/p/stockholm-mirror-walnut-veneer-30446896/
12|https://www.ikea.com/ca/en/p/lindbyn-mirror-black-20458615/
13|https://www.ikea.com/ca/en/p/nissedal-mirror-white-30320316/
14|https://www.ikea.com/ca/en/p/stockholm-mirror-ash-veneer-80404479/
15|https://www.ikea.com/ca/en/p/lassbyn-mirror-set-of-2-gold-colour-50453697/
16|https://www.ikea.com/ca/en/p/karmsund-standing-mirror-black-40294982/
17|https://www.ikea.com/ca/en/p/frebro-mirror-60455059/
18|https://www.ikea.com/ca/en/p/sandane-mirror-black-brown-veneer-00339789/
19|https://www.ikea.com/ca/en/p/langesund-mirror-beige-30446622/
20|https://www.ikea.com/ca/en/p/lindbyn-mirror-black-30458610/
21|https://www.ikea.com/ca/en/p/mongstad-mirror-black-brown-00081591/
22|https://www.ikea.com/ca/en/p/rotsund-mirror-white-50362249/
23|https://www.ikea.com/ca/en/p/lots-mirror-39151700/
24|https://www.ikea.com/ca/en/p/nissedal-mirror-black-50320320/

